latitude,longitude,population_2020
13.269953727722168,-87.886611938476562,0
-10.742086410522461,142.1807861328125,0.29251663909587933
-4.0992999076843262,-47.857349395751953,1239.4555549540601
4.2379298210144043,20.930795669555664,2151.0772598683834
64.751510620117188,177.93464660644531,0
-38.415061950683594,-58.242328643798828,0.33672293586346314
-76.717033386230469,100.53488159179688,0
-81.598579406738281,-77.855148315429688,0
62.196884155273438,-140.05352783203125,0
-12.927726745605469,21.943923950195312,0
44.251964569091797,-91.777328491210938,0
52.463191986083984,31.401824951171875,0
-63.252067565917969,-55.377254486083984,0
39.617668151855469,-74.611122131347656,0
-34.961631774902344,117.71711730957031,0
-22.503133773803711,-58.354301452636719,0
23.042774200439453,116.30519866943359,0
58.16619873046875,105.25353240966797,0
27.189952850341797,104.37386322021484,0
55.97259521484375,-114.71490478515625,0
-20.713821411132812,136.99472045898438,0
55.473064422607422,-63.29638671875,0
16.642009735107422,-5.3959860801696777,0
27.269283294677734,61.1654052734375,0
71.796737670898438,-89.698562622070312,850.4896140092751
31.725629806518555,-6.5383381843566895,0.46399533065277865
-8.216526985168457,112.20160675048828,0
56.904434204101562,47.040092468261719,113.31891831002758
-21.152053833007812,55.619987487792969,827.56762190474547
70.339553833007812,-44.466709136962891,2630.5661864002541
37.645706176757812,-110.77395629882812,0
-45.965885162353516,-74.472457885742188,0
53.9222412109375,15.236235618591309,0
5.6398649215698242,118.21164703369141,0
30.859378814697266,83.975059509277344,0
-20.54878044128418,164.38848876953125,0
16.244289398193359,95.652328491210938,0
-29.933389663696289,17.21226692199707,0
-24.207210540771484,124.48080444335938,0
-3.6485109329223633,-57.424240112304688,0
23.514453887939453,-109.88902282714844,0
55.676727294921875,72.075363159179688,742.03253142163157
9.2963113784790039,-68.52911376953125,0.041281123783619478
21.622688293457031,69.729827880859375,0
-1.8759429454803467,100.87827301025391,0
62.934364318847656,83.614456176757812,0
19.209690093994141,46.709861755371094,0
-30.262554168701172,-64.033905029296875,0
71.462364196777344,75.074172973632812,0
-21.235237121582031,-159.78556823730469,0
-28.615316390991211,142.57913208007812,0
15.339550971984863,4.0437130928039551,0
46.202915191650391,7.3559198379516602,45848.825234982651
78.098403930664062,107.47556304931641,0
46.183765411376953,-65.701370239257812,0
-77.929183959960938,-158.28572082519531,0
-2.1560499668121338,146.77999877929688,0
-8.2497215270996094,-69.230812072753906,0
-1.0274759531021118,-75.000572204589844,0
-22.860752105712891,23.178701400756836,0
75.958290100097656,-122.39981079101562,0
-71.463676452636719,73.920516967773438,0
3.6999340057373047,32.124610900878906,0.90678178173902779
62.838306427001953,7.0174407958984375,0
36.370098114013672,25.416730880737305,0
-10.536927223205566,34.489326477050781,17862.872977115912
68.384925842285156,44.718120574951172,0
-66.035491943359375,113.54119110107422,0
-22.816631317138672,-42.168304443359375,0
58.682754516601562,-78.462104797363281,0
66.996932983398438,157.42649841308594,0
17.022634506225586,-25.279029846191406,0
63.405609130859375,118.96566772460938,0
12.67735767364502,20.333517074584961,0
34.986244201660156,2.8715639114379883,0
48.518646240234375,98.510215759277344,217.56220085418317
38.261768341064453,47.473251342773438,4967866.4748933911
